user_id,recency,total_trips,avg_spend,total_tip,avg_tip,avg_rating_given,loyalty_status,avg_distance,avg_duration,RFMS_segment,churned,city_Cairo,city_Lagos,city_Nairobi
R00769,2.5,-0.5,-0.04559405031274654,-0.16905071521456436,-0.018563355228327316,-0.16666666666666619,0,0.8711446062113154,-0.7494415487714075,0,1.0,False,True,False
R00770,-0.45,0.8333333333333334,1.247451016602582,0.3211963589076724,0.039145224028774725,-0.5,2,0.5153420587587825,0.10860759493670949,3,0.0,False,False,True
R00771,0.5,0.6666666666666666,-0.152802531532363,0.04811443433029922,-0.1515225493546863,0.8333333333333338,0,0.5683072316716656,1.392405063291137,3,0.0,True,False,False
R00772,-0.2,-0.6666666666666666,0.5113675629122835,-0.27568270481144347,-0.0894324821379166,0.8333333333333338,0,-0.024161219004888428,-0.39161392405063283,1,0.0,False,True,False
R00773,2.15,-0.16666666666666666,-0.6031749175565102,0.17295188556566973,0.24326354678748027,-0.5,0,-0.17251828027070773,-0.2638241172551625,1,1.0,True,False,False
R00774,-0.1,-1.0,-1.484386530406735,0.8881664499349805,1.806715166902657,0.16666666666666619,2,0.42708136906527966,0.19394213381555192,0,0.0,False,False,True
R00775,-0.3,1.1666666666666667,0.45218923205706935,1.2379713914174255,0.6667245342114733,0.3333333333333338,0,0.7972111252268911,0.4099859353023907,3,0.0,False,True,False
R00776,1.5,-1.0,0.6798071666962413,-0.4954486345903771,-0.2713083671044709,0.8333333333333338,0,0.3368296517794348,-1.2531645569620251,0,1.0,True,False,False
R00777,4.25,0.16666666666666666,-0.7833419489258385,0.197659297789337,0.1375258369545756,-0.8333333333333338,0,1.1477671303760357,0.40777576853526143,1,1.0,False,False,True
R00778,0.7,0.8333333333333334,0.7069788456300685,0.4876462938881665,0.17913838842504418,0.3333333333333338,0,-1.0429449764796146,1.3199999999999998,2,0.0,True,False,False
R00779,0.65,-0.5,0.8856151247806152,-0.21066319895968783,-0.07003143037401464,0.6666666666666676,3,0.2349817506563416,0.04914370811615767,1,0.0,False,True,False
R00780,0.7,-0.6666666666666666,0.11466868297249452,-0.7269180754226268,-0.6824211057402795,0.8333333333333338,0,-0.6540043963314952,-0.4307753164556961,0,0.0,True,False,False
R00781,0.35,0.3333333333333333,0.8629870246770975,0.6671001300390118,0.5287235915623202,0.8333333333333338,0,-0.13526441160306743,-0.13291139240506333,2,0.0,True,False,False
R00782,0.6,1.1666666666666667,-0.2760072404100339,0.09752925877763352,-0.22139760970872732,-0.8333333333333338,1,1.7384707697880004,-0.8741209563994375,3,0.0,False,False,True
R00783,0.75,-1.0,0.24322850517520378,0.6410923276983095,1.4356395358299558,0.16666666666666619,2,0.1231120203808406,-0.25361663652802907,0,0.0,False,False,True
R00784,0.8,-1.0,0.7458282405101757,-0.47854356306892065,-0.24591898182054908,0.8333333333333338,1,-0.4025423581865553,0.1790235081374315,0,0.0,False,True,False
R00785,1.1,-0.8333333333333334,-1.1747362454782646,-0.3407022106631989,-0.1114203408036717,0.8333333333333338,1,0.8902355026321147,-0.6265822784810126,0,1.0,False,True,False
R00786,-0.45,1.5,0.9151248549443493,1.1001300390117035,0.443096405022429,-0.16666666666666619,0,-0.5463962832896629,0.02160628546486296,3,0.0,True,False,False
R00787,-0.6,-0.3333333333333333,-0.16371063765865213,-0.2951885565669701,-0.2274737019134264,0.3333333333333338,0,-0.859900757379184,0.08122362869198245,1,0.0,True,False,False
R00788,0.7,0.16666666666666666,0.432768774891504,1.0949284785435631,1.0359194700779584,0.6666666666666676,0,1.0375315279251585,-0.6066907775768542,1,0.0,True,False,False
R00789,0.1,-0.16666666666666666,0.13665478517011354,-0.8608582574772431,-0.9008006564920674,0.6666666666666676,0,0.1938537471507832,-0.42871419053964044,1,0.0,False,True,False
R00790,0.05,0.0,1.1458854178462798,0.0026007802340703968,-0.004329215695848163,-0.3333333333333338,0,-0.19098421552038722,-0.24018987341772116,1,0.0,False,True,False
R00791,0.45,-0.3333333333333333,0.7881885826682481,-0.9128738621586476,-0.9490096512214571,0.3333333333333338,1,0.7250484349133651,0.16244725738396637,1,0.0,False,False,True
R00792,-0.5,-0.3333333333333333,-0.40443102047284674,1.1391417425227568,1.44800872353238,-1.0000000000000007,3,-0.46476217210166265,1.3575949367088604,2,0.0,True,False,False
R00793,1.2,-0.3333333333333333,-1.0114263137589428,0.563068920676203,0.7750815118619423,0.5,1,-0.6548142321571704,0.3829113924050637,0,1.0,False,True,False
R00794,0.1,0.16666666666666666,1.0102941604700337,-0.10403120936280882,-0.1645427469361847,0.8333333333333338,0,-0.07470310489349258,-0.7359855334538881,2,0.0,False,False,True
R00795,-0.15,-0.6666666666666666,-0.2416256814178722,-0.8400520156046813,-0.8310954868740132,0.5,0,-0.3835333221493908,-0.2349683544303797,0,0.0,False,True,False
R00796,0.75,0.6666666666666666,-0.8736279935104986,-0.17165149544863453,-0.3440587210910924,0.8333333333333338,0,-0.7012017096029987,-1.0530063291139249,1,0.0,False,True,False
R00797,0.5,-0.8333333333333334,-0.027470618285392687,-0.24707412223667094,0.0198232508178311,-1.1666666666666676,3,1.977837779560572,1.1139240506329116,0,0.0,False,True,False
R00798,-0.3,0.8333333333333334,-0.6351189138429961,-0.19895968790637183,-0.398333414709568,0.16666666666666619,1,0.04501360889075139,0.1420253164556961,2,0.0,False,False,True
R00799,-0.05,0.0,-1.0654770926867674,-0.6202860858257477,-0.6591800530573052,-0.5,0,0.014168351019882884,-0.36550632911392394,2,0.0,False,True,False
R00800,-0.2,-0.3333333333333333,-1.1218430614862926,-0.7659297789336801,-0.7773600464387047,0.8333333333333338,0,-1.1354293762633516,-0.12763713080168765,0,0.0,True,False,False
R00801,-0.4,0.16666666666666666,-0.3121626475639706,0.11053315994798435,0.05029051315853706,0.8333333333333338,0,0.22680279623025412,-0.984629294755877,3,0.0,True,False,False
R00802,0.3,-0.6666666666666666,-0.2506415650528668,0.7347204161248377,1.2383835424702572,0.16666666666666619,0,0.22107950755646694,1.3967563291139238,0,0.0,True,False,False
R00803,0.25,-0.3333333333333333,-0.6172503971408818,-0.7815344603381015,-0.7955883230528021,0.8333333333333338,1,-0.04667513730011751,0.9514767932489453,0,0.0,False,False,True
R00804,-0.25,-0.3333333333333333,-0.3729681837548386,0.35760728218465543,0.5350758697763238,0.0,1,-0.8003512913224542,-1.113924050632911,1,0.0,True,False,False
R00805,-0.1,-1.3333333333333333,-0.15792266297939742,-0.4369310793237971,-0.02620314763276517,0.0,1,0.32346291826871004,-1.2357594936708869,0,0.0,False,True,False
R00806,-0.15,0.16666666666666666,-0.11727963198989556,-0.14824447334200258,-0.20881141871327893,0.3333333333333338,0,1.0224312245430487,0.15913200723327245,2,0.0,False,True,False
R00807,-0.25,-0.16666666666666666,0.0598879631084023,-0.7386215864759428,-0.7655276563558694,-0.16666666666666619,0,-0.5095251942645982,0.36275816122584925,1,0.0,False,False,True
R00808,-0.4,0.0,1.5353715908780725,1.9440832249674904,2.0367820581677325,0.8333333333333338,2,-0.28334871432971337,0.41772151898734167,3,0.0,True,False,False
R00809,0.65,-0.6666666666666666,0.8359393737721119,-0.35500650195058514,-0.1936754390247871,0.8333333333333338,0,0.79349686311939,0.18275316455696197,0,0.0,False,True,False
R00810,-0.55,0.16666666666666666,-1.0021401126251923,0.9271781534460339,0.8679589212766305,0.3333333333333338,0,0.2676056805123257,-0.18896925858951252,2,0.0,False,False,True
R00811,-0.3,0.8333333333333334,-0.4752639577783695,1.0871261378413526,0.6833325195709846,0.6666666666666676,1,0.3253027125107632,0.22556962025316415,3,0.0,False,False,True
R00812,-0.15,1.5,-0.9213058592039477,-0.47204161248374515,-0.6967994446212271,-0.6666666666666676,1,-1.0237732455508908,0.07922304670449604,3,0.0,True,False,False
R00813,1.15,0.3333333333333333,-0.22887594698454583,0.1950585175552666,0.07757374536340393,0.8333333333333338,0,-0.5928894359383966,0.6930379746835446,1,1.0,True,False,False
R00814,1.9,-0.5,2.194273580767369,-0.2314694408322496,-0.09576546794685831,-1.6666666666666676,1,0.3234805602844378,1.8183172002978383,1,1.0,True,False,False
R00815,0.3,1.0,-1.05177089465932,1.2730819245773735,0.7640978067226786,0.8333333333333338,2,-0.9087157501716187,-0.6988802336903588,2,0.0,False,False,True
R00816,-0.6,-0.16666666666666666,0.449627213575561,-0.5162548764629388,-0.5194459220655515,-0.5,0,-0.7370377649738334,0.06595602931379119,2,0.0,True,False,False
R00817,0.0,1.3333333333333333,-0.29104608060229004,0.2249674902470742,-0.15803264814543572,0.5,0,0.2171459970170398,-0.2759945750452082,3,0.0,False,True,False
R00818,0.45,1.1666666666666667,-0.5312717647259485,0.1378413524057218,-0.1900044666511146,-0.6666666666666676,0,-0.13137504702766684,-0.5337552742616036,2,0.0,True,False,False
R00819,-0.5,0.3333333333333333,0.2786849095040738,0.1378413524057218,0.022888915521111188,0.6666666666666676,0,-0.18995693463051144,1.319620253164557,3,0.0,False,True,False
R00820,0.6,-0.3333333333333333,-0.14679194244236693,0.4954486345903772,0.6960923132008527,-0.6666666666666676,2,0.4930324836746603,0.03481012658227798,0,0.0,False,True,False
R00821,-0.25,-0.5,-0.42398616871045425,0.5032509752925879,0.8129677338441847,0.3333333333333338,0,-0.9105160581391215,-1.0320178704393148,0,0.0,False,True,False
R00822,0.3,0.16666666666666666,0.6510581056520242,1.141742522756827,1.0827921813713524,0.8333333333333338,0,0.8766958036159127,0.4773960216998189,2,0.0,False,False,True
R00823,-0.6,-1.0,-1.3542525062995028,-0.18075422626788035,0.2013248051039175,0.8333333333333338,0,-0.40170607461192037,-0.37296564195298343,0,0.0,False,True,False
R00824,-0.1,1.0,-1.0519763848846198,-0.4447334200260078,-0.6251071975401842,-0.6666666666666676,0,-0.21371147628941387,0.27312560856864626,2,0.0,True,False,False
R00825,0.2,0.3333333333333333,1.533258777743404,0.5370611183355007,0.40443988737529113,0.8333333333333338,1,0.5089209520682504,1.243670886075949,3,0.0,False,True,False
R00826,-0.55,-0.16666666666666666,-0.9954449423773547,-0.08452535760728223,-0.04167319818025631,0.5,0,-0.3812601879034408,-0.7804796802131917,1,0.0,False,True,False
R00827,0.7,1.1666666666666667,0.8143086735284796,0.7841352405721719,0.3132985043048027,0.3333333333333338,0,-0.2139448606960592,-0.16244725738396637,2,0.0,False,True,False
R00828,-0.35,-0.6666666666666666,-0.22760097354121245,-0.45123537061118324,-0.32013410803508935,0.0,0,0.8029803741431267,-0.5743670886075948,1,0.0,True,False,False
R00829,0.85,0.3333333333333333,0.009847652024217331,0.2535760728218467,0.1335014122475672,0.8333333333333338,3,-0.5898388936252147,0.1424050632911388,1,0.0,False,True,False
R00830,-0.05,0.16666666666666666,-0.4739715221137266,0.4902470741222369,0.43048028253828763,0.16666666666666619,2,0.23873583545584087,-0.885171790235081,2,0.0,False,True,False
R00831,0.0,0.3333333333333333,0.42925320185955,0.21326397919375822,0.09497346394958814,-0.16666666666666619,1,0.87959379716991,-0.389240506329113,2,0.0,False,True,False
R00832,1.55,0.0,0.24215995600364842,2.3771131339401825,2.49203326660482,0.6666666666666676,2,2.233055205700356,0.6579113924050628,1,1.0,False,False,True
R00833,-0.25,0.5,-0.48547557116566414,-0.11963589076723016,-0.2624772765709327,-0.3333333333333338,0,0.25705211067431116,0.24518436984039563,2,0.0,False,True,False
R00834,-0.25,-0.3333333333333333,-0.533547378702407,-0.4200260078023407,-0.3732999148262075,0.8333333333333338,0,0.9172981749695466,-0.8470464135021099,1,0.0,False,False,True
R00835,3.15,-0.6666666666666666,-0.40491335169611825,-0.5747724317295189,-0.4824796966293962,0.0,0,-0.3021240037701869,0.2480221518987341,0,1.0,False,True,False
R00836,0.6,0.3333333333333333,-0.8746196395219805,1.2262678803641096,1.0631435195665457,0.5,0,0.27897998529806534,-1.0917721518987322,1,0.0,True,False,False
R00837,-0.25,0.8333333333333334,0.6982167424233172,-0.5565669700910273,-0.6990999788421787,0.16666666666666619,0,-0.33276785007092596,-0.13367088607594946,3,0.0,False,True,False
R00838,0.5,0.5,0.6297645533203118,-0.10403120936280882,-0.24821166878598688,-0.8333333333333338,0,0.14075986386835282,-0.09988992845349501,3,0.0,False,False,True
R00839,1.1,-0.16666666666666666,-1.2997002591201152,0.6150845253576074,0.7325488664290482,-0.16666666666666619,2,0.2851136755364121,0.19786808794137206,0,1.0,False,False,True
R00840,-0.55,0.0,1.343032739998175,-0.7503250975292588,-0.7958921276630371,0.3333333333333338,1,0.2921753283753411,0.6056962025316451,2,0.0,False,True,False
R00841,0.55,0.5,-0.2998732259325266,-0.40442132639791933,-0.5228246186461966,0.8333333333333338,1,0.26146096503490673,0.6901485965877813,2,0.0,False,True,False
R00842,-0.45,0.6666666666666666,-0.0541843475742687,0.8244473342002601,0.5286200218088308,-0.8333333333333338,0,-0.07884662197765004,0.7397151898734171,3,0.0,False,False,True
R00843,0.4,-0.5,-0.26024672212805755,0.09232769830949296,0.30472049178052174,-0.16666666666666619,0,-1.920052663277811,-0.9828741623231572,0,0.0,True,False,False
R00844,-0.3,-0.3333333333333333,-0.5038654572703251,-0.9050715214564369,-0.9398955129144084,-0.3333333333333338,0,0.15068984692884005,-0.0696202531645567,1,0.0,False,False,True
R00845,0.6,0.6666666666666666,0.9820857344233305,0.5318595578673603,0.2722848819230831,-0.3333333333333338,0,1.2500834702971577,-0.2436708860759503,3,0.0,False,False,True
R00846,1.2,-0.6666666666666666,-0.7595381080059299,-0.8634590377113134,-0.861855703660303,-0.8333333333333338,0,-1.0498214144973588,-1.2923259493670882,0,1.0,False,True,False
R00847,-0.35,0.8333333333333334,-0.21817102710223887,-0.6866059817945384,-0.8084696385267648,0.16666666666666619,0,-0.14454643217287244,-1.2615189873417716,3,0.0,True,False,False
R00848,2.05,0.0,0.5047559149132878,-0.9128738621586476,-0.9667822209202026,-1.0000000000000007,0,0.4733736662962136,0.13575949367088574,1,1.0,False,False,True
R00849,-0.35,-0.6666666666666666,-0.11239801598294072,-0.660598179453836,-0.5952671581791252,0.0,0,0.0930288957176954,0.9137658227848099,0,0.0,True,False,False
R00850,4.0,-1.6666666666666667,-0.031388631914427687,-0.8179453836150845,-0.6072294647071268,0.6666666666666676,0,-0.24401335751299477,0.04177215189873476,0,1.0,True,False,False
R00851,0.25,-0.5,0.23034305928292337,0.04031209362808849,0.24038539784841242,-1.333333333333334,0,-0.20245094280470405,0.0,1,0.0,True,False,False
R00852,-0.6,0.16666666666666666,-0.4401341316811505,0.5968790637191158,0.5372459027065736,-0.8333333333333338,0,1.2900800230522702,-0.5569620253164566,2,0.0,False,False,True
R00853,0.2,0.3333333333333333,-0.17059144671790905,0.7906371911573473,0.6467931105399978,0.3333333333333338,1,0.2058372326923302,-0.8449367088607596,1,0.0,False,True,False
R00854,-0.15,-0.8333333333333334,0.11927680127482558,-0.12743823146944078,0.18752339566752937,-1.1666666666666676,0,1.287034307861605,0.0,0,0.0,False,True,False
R00855,-0.5,-0.8333333333333334,-1.262713460602958,-0.3849154746423926,-0.17339648129160362,0.0,0,0.6697542886695145,1.8658227848101254,0,0.0,False,False,True
R00856,-0.45,0.5,-0.0141524691906505,2.725617685305592,2.338618542884214,0.8333333333333338,2,1.067909874723923,-0.09988992845349501,3,0.0,False,False,True
R00857,0.45,0.0,-1.6855027494815484,0.31469440832249673,0.3237797633579089,0.5,0,-0.24276486401733938,-0.2819620253164559,0,0.0,True,False,False
R00858,-0.45,0.16666666666666666,0.6558920185709645,-0.564369310793238,-0.6254577413212246,0.8333333333333338,0,1.745811674188419,0.8851717902350817,2,0.0,False,True,False
R00859,1.25,-0.5,0.9387283041902594,0.42912873862158657,0.721290224990929,0.8333333333333338,0,-0.6500867604671622,-0.995160089352198,0,1.0,False,False,True
R00860,0.55,0.6666666666666666,-0.43552283317295354,1.2236671001300394,0.8783750793418291,0.8333333333333338,0,0.701551658238847,1.575158227848099,2,0.0,False,False,True
R00861,0.2,-0.16666666666666666,1.116626854346202,0.07152145643693118,0.13101573816382678,0.6666666666666676,0,0.41803168441772,1.0662891405729518,1,0.0,False,False,True
R00862,-0.1,-0.8333333333333334,-0.20271268242041127,-0.3628088426527957,-0.14240841104763757,-1.333333333333334,0,0.7826246385473499,-0.9886075949367088,0,0.0,True,False,False
R00863,0.3,-0.5,0.09017455030835861,-0.6163849154746424,-0.5718451630444668,-0.16666666666666619,0,0.8083618119295071,-0.4914370811615782,0,0.0,False,False,True
R00864,0.05,0.6666666666666666,0.049776582241603265,0.9544863459037711,0.6425467506469411,0.16666666666666619,0,0.6305559131766169,0.060917721518986834,2,0.0,False,False,True
R00865,1.1,-0.16666666666666666,0.23198061915883497,0.49804941482444737,0.603032164170986,-1.1666666666666676,0,0.06875483740165554,-0.23084610259826766,1,1.0,True,False,False
R00866,0.1,0.3333333333333333,1.1478525197302785,0.6384915474642393,0.5013811766411738,0.3333333333333338,0,-0.33947357644632337,0.6740506329113921,3,0.0,False,False,True
R00867,-0.4,-0.3333333333333333,0.2295748213164463,0.3315994798439533,0.5046954087528279,-1.0000000000000007,1,0.44038481067475327,0.8238396624472568,1,0.0,False,False,True
R00868,-0.2,0.6666666666666666,-0.643667307215436,-0.7906371911573473,-0.8863499503604968,-0.3333333333333338,0,-2.139192220217735,-0.22626582278480983,2,0.0,True,False,False
R00869,0.05,-1.0,0.7152982641800314,0.5721716514954487,1.3321289650570445,-1.5000000000000007,2,-0.9603673602099974,-0.2237793851717905,0,0.0,True,False,False
R00870,0.15,-0.5,1.9557356921761235,0.6644993498049416,1.0124065250337233,0.16666666666666619,0,-0.11910384143666165,-0.40543559195830225,1,0.0,False,True,False
R00871,0.05,0.16666666666666666,1.4985193652828972,0.2522756827048116,0.1922106667968688,-0.16666666666666619,0,0.39519104239355546,0.39783001808318263,2,0.0,True,False,False
R00872,-0.2,0.5,-1.0597046042273892,-0.17815344603381017,-0.3159733057644801,-1.1666666666666676,0,0.2947238595808695,-0.28150798018712114,2,0.0,False,False,True
R00873,1.1,-1.1666666666666667,-0.03089545537370947,-0.7841352405721717,-0.6724306079806299,-0.5,0,0.5542378748645826,0.7551119766309633,0,1.0,True,False,False
R00874,0.3,-0.5,0.15208754642492384,-0.894668400520156,-0.9160379155812514,0.16666666666666619,0,-0.4866386471106515,0.9583023082650776,1,0.0,False,True,False
R00875,1.8,-0.8333333333333334,0.040916528694126576,0.24837451235370614,0.7143205898149505,0.8333333333333338,0,-0.11135097999705247,0.6265822784810126,0,1.0,False,False,True
R00876,0.8,-0.5,0.09268878365319254,-0.542262678803641,-0.4801676541912111,-0.16666666666666619,1,-0.4928488328448202,0.46686522710349937,0,0.0,False,False,True
R00877,-0.6,-1.0,-0.41125786240222595,-0.706111833550065,-0.5876991683348795,0.8333333333333338,0,-0.4061080411410877,0.07459312839059609,1,0.0,True,False,False
R00878,-0.1,-1.1666666666666667,0.0969194647622889,0.621586475942783,1.601196355847008,0.16666666666666619,2,0.13283459173254666,0.9318403115871465,1,0.0,False,True,False
R00879,-0.2,0.0,1.6758858069375542,-0.2977893368010402,-0.32013410803508935,-0.3333333333333338,1,-1.6890804434658258,0.15664556962025314,3,0.0,True,False,False
R00880,-0.05,0.5,0.9212926425162926,1.0910273081924577,0.8442961274111245,-0.16666666666666619,0,0.08977366027838359,-0.790038525041277,3,0.0,False,False,True
R00881,0.8,0.0,0.482049245017744,0.5097529258777633,0.528847875266507,0.8333333333333338,3,1.7965929416163595,-0.37594936708860766,0,0.0,False,True,False
R00882,0.25,0.8333333333333334,-0.10554594442034372,-0.3966189856957087,-0.5645752974301387,0.3333333333333338,1,0.5672910959496369,-1.3116455696202531,3,0.0,False,True,False
R00883,-0.25,-0.3333333333333333,0.5821960479295922,-0.09102730819245765,0.011012917121017362,0.3333333333333338,1,0.9022200135812152,-0.034810126582279464,2,0.0,False,True,False
R00884,-0.05,0.8333333333333334,0.2188655840637499,-0.0780234070221066,-0.2966196312029034,-0.16666666666666619,0,0.879213579374653,0.37594936708860693,3,0.0,False,True,False
R00885,-0.1,-0.16666666666666666,0.296937160903364,0.3198959687906373,0.4058789618448249,0.8333333333333338,0,-0.8050284906166245,-0.4946702198534309,1,0.0,True,False,False
R00886,0.25,0.5,0.5647224298343559,1.045513654096229,0.8026881047050324,-0.8333333333333338,0,-0.2786610864786602,-1.8797468354430376,3,0.0,False,False,True
R00887,0.0,-0.16666666666666666,0.8137775233554868,-0.2132639791937581,-0.18414157066412415,0.8333333333333338,3,-0.22637819608498305,-0.23084610259826766,2,0.0,False,True,False
R00888,0.7,-1.0,1.2728519569092591,-0.6072821846553966,-0.43926891590579886,0.3333333333333338,0,-0.6913600607654986,0.1641048824593126,0,0.0,True,False,False
R00889,-0.55,0.5,0.0021080616808384664,-0.6293888166449935,-0.7284871308791678,-0.5,1,0.2078886673270345,-0.6538249862410564,3,0.0,False,False,True
R00890,2.6,0.0,-0.6754566450691968,0.82184655396619,0.8569568543202644,-0.6666666666666676,0,-0.3237587184857724,0.2819620253164559,0,1.0,True,False,False
R00891,-0.4,1.1666666666666667,0.6898424829899457,-0.7958387516254876,-0.9171101671467864,0.5,0,1.041322990155183,-0.672995780590717,3,0.0,False,False,True
R00892,-0.4,-0.16666666666666666,-0.22243397590244365,-0.3081924577373211,-0.28919400694010783,0.6666666666666676,0,0.5687107682298571,-0.8464357095269821,1,0.0,True,False,False
R00893,0.4,-0.8333333333333334,-0.1763551361887207,-0.49024707412223667,-0.32104552186579416,-0.16666666666666619,0,-0.4298014931423566,-1.6848101265822781,0,0.0,True,False,False
R00894,-0.15,0.0,-0.5533749022190393,0.6736020806241872,0.7011050892697299,-0.6666666666666676,0,-0.9330592957467405,1.18006329113924,1,0.0,True,False,False
R00895,0.7,1.0,-0.31406098583578274,0.24057217165149541,-0.07089747971540851,-1.5,0,-0.689827818777846,0.5864167478091525,2,0.0,False,False,True
R00896,1.25,0.3333333333333333,0.6011924776461246,-0.6527958387516255,-0.7327560059360265,0.3333333333333338,0,0.2847214133731174,-0.7120253164556962,1,1.0,False,False,True
R00897,2.1,-0.6666666666666666,-0.4409768862360995,-0.5344603381014303,-0.429503767719675,-0.3333333333333338,0,1.7036504661889122,-0.8223892405063289,0,1.0,False,False,True
R00898,-0.5,-0.6666666666666666,-0.5972522025760157,-0.6046814044213263,-0.5217844180785441,-0.5,0,-0.6355132908368663,-0.7701740506329112,1,0.0,False,False,True
R00899,3.0,-0.8333333333333334,0.926743791913212,-0.2223667100130038,0.054456976384616704,0.8333333333333338,0,0.9667945303965472,-1.169620253164557,0,1.0,False,False,True
R00900,-0.4,0.8333333333333334,1.3647777156393195,0.16644993498049432,-0.09100467099588219,-0.8333333333333338,0,-0.04947565145957716,0.5012658227848097,3,0.0,False,False,True
R00901,0.65,0.8333333333333334,0.5646480959789437,-0.12353706111833541,-0.33489901209250833,0.6666666666666676,0,-0.07420111254739832,-0.08354430379746804,3,0.0,False,True,False
R00902,0.85,-0.5,0.5295368273183183,-0.1833550065019506,-0.036255506059657355,-0.8333333333333338,1,-0.8158746737390202,1.548026805658974,0,0.0,True,False,False
R00903,1.8,1.0,-0.08925467935863607,1.2769830949284788,0.7672527007520417,-1.0000000000000007,2,-0.41392217487447885,0.6426484907497572,2,1.0,True,False,False
R00904,0.1,-0.16666666666666666,0.2890636406919044,0.04291287386215866,0.09935609983407805,0.6666666666666676,0,-1.0530154791012507,0.8574283810792809,0,0.0,False,False,True
R00905,-0.2,0.5,0.7073505149071314,-0.8270481144343302,-0.9091848294884831,0.8333333333333338,0,0.18142322557101137,-1.0806274078150797,3,0.0,False,False,True
R00906,2.2,0.6666666666666666,-0.09603585679350467,0.6020806241872563,0.3338053154956627,0.3333333333333338,2,-0.3900966559049287,0.8615506329113922,2,1.0,False,True,False
R00907,0.7,-0.3333333333333333,1.08233642406019,1.6241872561768531,2.0146043216205802,0.3333333333333338,1,-0.11494175160853319,1.5548523206751048,1,0.0,False,True,False
R00908,-0.2,1.5,1.5054061559205862,0.6072821846553966,0.08575932725986009,0.8333333333333338,0,0.05012957538690745,1.6060672195547794,3,0.0,False,True,False
R00909,-0.6,-0.3333333333333333,0.44447193248472655,1.3784135240572173,1.727508964948543,0.8333333333333338,0,-0.7231083603733743,0.2784810126582283,2,0.0,False,False,True
R00910,-0.45,0.3333333333333333,0.22112896549077124,-0.647594278283485,-0.7277846577685451,0.16666666666666619,0,-0.6540403389369572,-0.009493670886076217,3,0.0,True,False,False
R00911,0.0,1.3333333333333333,0.006430376264536191,0.3472041612483745,-0.06624025519587269,-1.1666666666666676,0,0.024644983774931527,-0.268535262206148,3,0.0,False,False,True
R00912,-0.55,-0.16666666666666666,-0.8450044669084276,0.9947984395318596,1.1527586115329826,-1.1666666666666676,1,0.7454619652668163,-0.2528314457028645,2,0.0,False,False,True
R00913,0.3,0.5,-0.039472438690539555,-0.04291287386215854,-0.19233803829494844,0.3333333333333338,3,-0.9494759772548371,0.07264722069345105,1,0.0,False,False,True
R00914,-0.05,-1.1666666666666667,0.08541201214554633,-0.8231469440832249,-0.735528488567891,0.6666666666666676,1,0.3850085729739936,0.12852969814995083,0,0.0,False,True,False
R00915,0.55,-0.6666666666666666,0.0028049415753319488,0.21456436931079328,0.5548231694415963,0.8333333333333338,0,0.6995544118422635,-0.8876582278481011,0,0.0,False,False,True
R00916,-0.35,0.16666666666666666,-0.2528836101896111,-0.10923276983094928,-0.16975082596878402,0.6666666666666676,0,-1.2578693519405424,1.0542495479204346,3,0.0,True,False,False
R00917,0.45,-0.6666666666666666,-0.9889422582741415,-0.5487646293888165,-0.44830167797796316,0.3333333333333338,0,-0.2500771729731338,1.005142405063291,0,0.0,False,True,False
R00918,1.55,-0.16666666666666666,0.17770956912985847,-0.4616384915474642,-0.45900479434512265,0.3333333333333338,0,-1.2783253151417437,1.4180546302465022,1,1.0,True,False,False
R00919,0.2,0.0,0.1871296736685667,0.049414824447334305,0.044887131162215446,-0.5,0,0.6464700161781479,-0.26107594936708856,1,0.0,False,True,False
R00920,-0.05,-0.16666666666666666,0.31521497567996126,1.6371911573472044,1.863661399482789,-2.0000000000000013,0,0.303788044164944,1.4840106595602933,1,0.0,True,False,False
R00921,-0.55,-0.5,-0.29293175561091567,-0.6918075422626788,-0.6651310492460251,0.8333333333333338,1,-0.6764117763462383,-0.28257632166790736,1,0.0,False,False,True
R00922,-0.5,-0.5,-0.44755710631828527,-0.8075422626788036,-0.8082766332449682,0.0,0,0.2690315969268731,-0.3071481757259862,0,0.0,False,False,True
R00923,0.4,0.8333333333333334,-0.49663494120946977,0.8452535760728219,0.47990495255765514,-1.333333333333334,2,0.0082613342452369,-0.8521518987341766,2,0.0,False,True,False
R00924,-0.25,-0.5,0.3642259848954,0.245773732119636,0.4945090188802438,-0.16666666666666619,0,-0.5325843867561965,-0.6265822784810126,1,0.0,True,False,False
R00925,0.35,0.0,-0.15079900183569733,0.5136540962288688,0.5329492375046792,0.16666666666666619,1,0.1786684503822792,-0.9712025316455691,1,0.0,False,True,False
R00926,0.1,2.0,0.613380616634174,0.5253576072821848,-0.08174242794134388,-1.0000000000000007,0,0.6102274925882923,-0.37203322784810117,3,0.0,False,True,False
R00927,-0.35,0.5,1.3303611405833213,-0.2418725617685305,-0.3742245375530095,-0.16666666666666619,0,-0.49925934389068194,-0.28150798018712114,3,0.0,False,False,True
R00928,0.3,-0.8333333333333334,0.2813400922939974,0.04811443433029922,0.4336051299578471,0.6666666666666676,1,-0.17604622357751162,1.2113924050632903,0,0.0,False,True,False
R00929,0.0,0.8333333333333334,0.9845879204000546,0.387516254876463,0.09492375046791336,0.6666666666666676,0,0.0694154666520103,0.008354430379746655,3,0.0,False,True,False
R00930,-0.4,-0.3333333333333333,0.3079350938971453,0.4200260078023408,0.6079889762327144,-0.16666666666666619,2,1.4660308222225547,-0.8006329113924047,2,0.0,True,False,False
