user_id,recency,total_trips,total_spend,avg_spend,avg_surge,total_tip,avg_tip,avg_rating_given,total_time_on_app,avg_time_on_app,total_pages_visited,avg_pages_visited,avg_conversion_rate,loyalty_status,city,first_session,last_session,avg_distance,avg_duration,active_days
R01233,10,84,1294.72,15.413333333333334,1.1333333333333333,43.56,0.5185714285714286,5.0,4893,58.25,231,2.75,0.0,Bronze,Cairo,2025-04-27 05:41:08+00:00,2025-04-27 19:03:57+00:00,4.478671656339616,32.95238095238095,327
R01234,2,70,1216.7,17.38142857142857,1.0642857142857143,64.8,0.9257142857142857,4.8,9072,129.6,308,4.4,0.0,Silver,Cairo,2025-04-27 03:52:08+00:00,2025-04-27 15:25:01+00:00,3.438936773523836,35.785714285714285,334
R01235,7,72,1130.4,15.700000000000001,1.1,47.76,0.6633333333333333,4.5,4296,59.666666666666664,204,2.8333333333333335,0.3333333333333333,Silver,Cairo,2025-04-26 23:42:50+00:00,2025-04-27 20:01:22+00:00,3.7998781790165688,30.083333333333332,298
R01236,1,105,1653.85,15.75095238095238,1.1238095238095238,47.949999999999996,0.4566666666666666,5.0,4956,47.2,294,2.8,0.2,Bronze,Nairobi,2025-04-27 03:38:29+00:00,2025-04-27 20:10:47+00:00,4.289480341100247,34.04761904761905,357
R01237,1,78,1224.93,15.70423076923077,1.1423076923076922,26.34,0.3376923076923077,4.5,3016,38.666666666666664,208,2.6666666666666665,0.0,Silver,Nairobi,2025-04-27 03:38:44+00:00,2025-04-27 16:13:04+00:00,4.545180082103316,32.88461538461539,363
R01238,5,96,1355.04,14.115,1.04375,40.38,0.420625,4.3,6608,68.83333333333333,272,2.8333333333333335,0.3333333333333333,Bronze,Nairobi,2025-04-27 04:18:25+00:00,2025-04-27 18:39:15+00:00,3.8962312254155917,30.375,357
R01239,2,30,629.48,20.982666666666667,1.2133333333333334,15.26,0.5086666666666667,4.4,8910,297.0,120,4.0,0.5,Bronze,Nairobi,2025-04-27 02:45:54+00:00,2025-04-27 14:11:32+00:00,3.3752086604661455,29.4,358
R01240,20,140,2570.96,18.364,1.235,160.44,1.146,5.0,25440,181.71428571428572,540,3.857142857142857,0.14285714285714285,Platinum,Cairo,2025-04-26 23:01:25+00:00,2025-04-27 17:05:38+00:00,4.115701718900636,31.15,340
R01241,26,100,1686.5,16.865,1.12,2.35,0.0235,4.4,17980,179.8,220,2.2,0.2,Bronze,Nairobi,2025-04-27 05:46:14+00:00,2025-04-27 18:22:40+00:00,4.432405523950024,38.95,304
R01242,14,100,1333.5,13.335,1.135,3.05,0.0305,4.9,3020,30.2,200,2.0,0.2,Silver,Cairo,2025-04-27 01:15:06+00:00,2025-04-27 16:38:34+00:00,3.670857931268918,29.4,332
R01243,43,140,1902.32,13.588,1.185,72.94,0.521,4.2,13820,98.71428571428571,300,2.142857142857143,0.0,Silver,Lagos,2025-04-27 00:40:15+00:00,2025-04-27 23:24:09+00:00,4.0498491095645,27.6,320
R01244,33,51,715.0799999999999,14.021176470588234,1.2,22.59,0.4429411764705882,4.2,969,19.0,68,1.3333333333333333,0.3333333333333333,Platinum,Cairo,2025-04-27 07:13:58+00:00,2025-04-27 17:48:16+00:00,3.8163968512428803,29.647058823529413,303
R01245,31,156,2571.3,16.482692307692307,1.1038461538461537,64.08,0.4107692307692308,4.5,54990,352.5,494,3.1666666666666665,0.3333333333333333,Bronze,Lagos,2025-04-27 05:48:18+00:00,2025-04-27 21:26:00+00:00,4.553969955376712,29.576923076923077,330
R01246,1,120,1851.42,15.428500000000001,1.115,75.96,0.6329999999999999,4.0,51580,429.8333333333333,300,2.5,0.16666666666666666,Silver,Lagos,2025-04-27 03:19:35+00:00,2025-04-27 18:44:07+00:00,4.345705203968396,35.7,333
R01247,7,80,1309.8,16.3725,1.145,106.04,1.3255000000000001,5.0,6240,78.0,220,2.75,0.5,Gold,Lagos,2025-04-27 00:22:52+00:00,2025-04-27 18:00:35+00:00,4.5731727710926,28.7,353
R01248,27,30,498.94,16.631333333333334,1.18,6.699999999999999,0.2233333333333333,4.4,3390,113.0,90,3.0,0.0,Bronze,Lagos,2025-04-27 07:08:43+00:00,2025-04-27 20:46:41+00:00,3.940052319591135,35.86666666666667,329
R01249,20,175,2721.7400000000002,15.552800000000001,1.072,126.63,0.7236,4.8,5475,31.285714285714285,425,2.4285714285714284,0.0,Bronze,Cairo,2025-04-26 23:34:32+00:00,2025-04-27 16:24:35+00:00,4.223271087898013,31.32,327
R01250,13,80,1076.44,13.4555,1.105,55.12,0.689,3.8,2500,31.25,80,1.0,0.5,Gold,Cairo,2025-04-26 22:29:02+00:00,2025-04-27 17:11:52+00:00,4.223872139481283,31.05,347
R01251,15,90,1486.1399999999999,16.512666666666664,1.1466666666666667,6.3,0.06999999999999999,4.9,3315,36.833333333333336,345,3.8333333333333335,0.0,Silver,Cairo,2025-04-27 01:15:29+00:00,2025-04-27 19:01:19+00:00,4.437794457004831,35.06666666666667,283
R01252,7,112,1702.76,15.203214285714285,1.0964285714285713,50.68,0.4525,4.8,6860,61.25,476,4.25,0.25,Bronze,Lagos,2025-04-27 10:11:02+00:00,2025-04-27 21:24:55+00:00,4.603150228061073,36.57142857142857,357
R01253,20,125,1828.8,14.6304,1.152,75.1,0.6008,4.0,15075,120.6,275,2.2,0.2,Bronze,Nairobi,2025-04-26 22:35:51+00:00,2025-04-27 18:08:52+00:00,4.454732712923555,31.44,342
R01254,15,110,1565.85,14.235,1.1136363636363635,64.2,0.5836363636363636,3.7,45254,411.4,462,4.2,0.6,Gold,Cairo,2025-04-27 03:57:20+00:00,2025-04-27 17:35:53+00:00,4.444346626578876,26.272727272727273,333
R01255,23,153,2253.15,14.726470588235294,1.0647058823529412,174.33,1.1394117647058823,4.3,3876,25.333333333333332,408,2.6666666666666665,0.6666666666666666,Gold,Cairo,2025-04-27 04:27:17+00:00,2025-04-27 18:22:48+00:00,3.993181390025378,33.705882352941174,312
R01256,38,21,324.63,15.458571428571428,1.1047619047619048,7.67,0.36523809523809525,5.0,42,2.0,63,3.0,0.0,Bronze,Cairo,2025-04-27 18:16:17+00:00,2025-04-27 18:16:17+00:00,3.751346622428842,30.714285714285715,321
R01257,32,105,1757.28,16.736,1.16,1.47,0.014,4.3,7170,68.28571428571429,360,3.4285714285714284,0.0,Bronze,Lagos,2025-04-27 00:52:27+00:00,2025-04-27 17:05:54+00:00,4.835497593957295,28.533333333333335,322
R01258,17,76,1334.24,17.55578947368421,1.1789473684210525,34.44,0.4531578947368421,4.6,1463,19.25,190,2.5,0.0,Bronze,Lagos,2025-04-27 00:14:53+00:00,2025-04-27 20:40:24+00:00,4.015781884037645,29.94736842105263,344
R01259,29,76,1092.04,14.368947368421052,1.1631578947368422,17.72,0.2331578947368421,4.4,2603,34.25,152,2.0,0.0,Bronze,Nairobi,2025-04-27 02:45:03+00:00,2025-04-27 15:46:36+00:00,4.366287366301852,34.05263157894737,327
R01260,11,286,3943.94,13.790000000000001,1.0576923076923077,76.00999999999999,0.26576923076923076,4.3,19864,69.45454545454545,702,2.4545454545454546,0.09090909090909091,Silver,Cairo,2025-04-27 04:56:15+00:00,2025-04-27 20:27:23+00:00,4.0258252961534,27.692307692307693,341
R01261,12,119,1994.02,16.756470588235295,1.188235294117647,69.79,0.5864705882352942,4.2,5015,42.142857142857146,340,2.857142857142857,0.14285714285714285,Bronze,Nairobi,2025-04-27 02:36:40+00:00,2025-04-27 16:51:09+00:00,4.193843770344607,30.352941176470587,345
R01262,4,42,645.86,15.377619047619048,1.1666666666666667,28.4,0.6761904761904761,5.0,4242,101.0,189,4.5,0.0,Silver,Nairobi,2025-04-27 05:03:16+00:00,2025-04-27 11:45:36+00:00,4.20935738793632,40.23809523809524,338
R01263,9,100,1499.35,14.9935,1.06,37.8,0.37799999999999995,4.0,2080,20.8,400,4.0,0.0,Bronze,Nairobi,2025-04-27 03:11:36+00:00,2025-04-27 17:21:28+00:00,4.0403315422057435,29.2,344
R01264,16,84,1523.04,18.13142857142857,1.2904761904761906,14.96,0.1780952380952381,5.0,1176,14.0,210,2.5,0.0,Bronze,Lagos,2025-04-27 06:36:43+00:00,2025-04-27 19:26:06+00:00,4.340981997453217,30.476190476190474,319
R01265,21,72,1017.36,14.13,1.088888888888889,18.32,0.2544444444444445,3.5,17388,241.5,270,3.75,0.0,Bronze,Cairo,2025-04-27 06:27:51+00:00,2025-04-27 17:34:36+00:00,3.4817786019896335,29.22222222222222,300
R01266,3,168,2551.44,15.187142857142858,1.180952380952381,58.88,0.3504761904761905,4.3,9849,58.625,546,3.25,0.125,Bronze,Nairobi,2025-04-27 03:53:58+00:00,2025-04-27 19:13:24+00:00,4.325809239309673,37.38095238095238,357
R01267,9,208,2857.6,13.738461538461538,1.0884615384615386,151.2,0.7269230769230769,3.8999999999999995,23608,113.5,624,3.0,0.375,Gold,Cairo,2025-04-27 05:39:16+00:00,2025-04-27 15:13:45+00:00,3.7219718170183773,31.884615384615383,351
R01268,6,90,1328.65,14.762777777777778,1.0777777777777777,50.449999999999996,0.5605555555555555,4.9,18288,203.2,162,1.8,0.4,Bronze,Nairobi,2025-04-27 05:36:18+00:00,2025-04-27 17:38:06+00:00,3.9367662152545786,41.333333333333336,353
R01269,20,45,594.48,13.210666666666667,1.1333333333333333,19.740000000000002,0.4386666666666667,4.8,1500,33.333333333333336,120,2.6666666666666665,0.3333333333333333,Silver,Lagos,2025-04-27 08:55:04+00:00,2025-04-27 23:00:25+00:00,4.114909785579845,39.4,335
R01270,12,140,1975.7,14.112142857142857,1.0928571428571427,97.5,0.6964285714285714,4.2,13664,97.6,448,3.2,0.1,Bronze,Nairobi,2025-04-27 00:41:27+00:00,2025-04-27 16:37:40+00:00,3.637068400741714,32.0,346
R01271,4,27,388.45,14.387037037037036,1.0814814814814815,3.6999999999999997,0.13703703703703704,5.0,1215,45.0,27,1.0,0.0,Bronze,Nairobi,2025-04-27 13:38:53+00:00,2025-04-27 13:38:53+00:00,3.970600191661874,32.925925925925924,354
R01272,3,240,3928.48,16.368666666666666,1.1766666666666665,90.48,0.377,4.7,9930,41.375,540,2.25,0.125,Bronze,Nairobi,2025-04-27 04:34:10+00:00,2025-04-27 20:25:40+00:00,4.4174129053629905,33.733333333333334,361
R01273,2,96,1412.8,14.716666666666667,1.0374999999999999,31.28,0.32583333333333336,4.1,4680,48.75,312,3.25,0.0,Bronze,Nairobi,2025-04-27 01:27:36+00:00,2025-04-27 10:59:12+00:00,4.3884775808188055,35.166666666666664,333
R01274,25,110,1766.7,16.060909090909092,1.059090909090909,44.7,0.40636363636363637,4.0,6270,57.0,286,2.6,0.0,Bronze,Cairo,2025-04-26 21:57:10+00:00,2025-04-27 14:47:31+00:00,4.2888242529986735,30.09090909090909,326
R01275,3,208,3177.2,15.274999999999999,1.1615384615384614,105.04,0.505,4.2,27040,130.0,546,2.625,0.375,Platinum,Nairobi,2025-04-26 23:06:46+00:00,2025-04-27 17:02:45+00:00,4.501851961245165,28.346153846153847,354
R01276,42,110,1608.75,14.625,1.1181818181818182,78.3,0.7118181818181818,4.9,2332,21.2,198,1.8,0.0,Bronze,Nairobi,2025-04-27 03:23:48+00:00,2025-04-27 16:06:27+00:00,4.023770284917169,37.72727272727273,321
R01277,11,126,1827.35,14.502777777777776,1.0722222222222222,168.63,1.3383333333333334,4.9,4176,33.142857142857146,342,2.7142857142857144,0.0,Bronze,Cairo,2025-04-27 04:57:46+00:00,2025-04-27 20:17:35+00:00,3.8387829866408074,31.61111111111111,317
R01278,26,18,265.24,14.735555555555557,1.1388888888888888,6.58,0.3655555555555556,4.2,1908,106.0,90,5.0,0.0,Silver,Nairobi,2025-04-27 19:42:44+00:00,2025-04-27 19:42:44+00:00,5.328798485362696,32.05555555555556,244
R01279,6,100,1298.8,12.988,1.112,23.0,0.23,4.4,7150,71.5,275,2.75,0.25,Silver,Lagos,2025-04-27 05:45:24+00:00,2025-04-27 18:23:53+00:00,3.862753200574445,24.64,338
R01280,39,72,1068.12,14.834999999999999,1.0666666666666667,29.96,0.4161111111111111,5.0,1674,23.25,144,2.0,0.25,Bronze,Cairo,2025-04-27 05:10:16+00:00,2025-04-27 17:53:40+00:00,3.606201645508044,32.111111111111114,320
R01281,41,138,2382.9,17.267391304347825,1.1826086956521737,62.46,0.45260869565217393,4.8,47886,347.0,368,2.6666666666666665,0.0,Silver,Cairo,2025-04-26 23:15:50+00:00,2025-04-27 18:28:45+00:00,3.8597107767360552,35.21739130434783,322
R01282,2,60,888.08,14.801333333333334,1.06,0.6,0.01,4.6,780,13.0,150,2.5,0.25,Bronze,Cairo,2025-04-26 22:32:36+00:00,2025-04-27 12:58:29+00:00,3.8374468624592573,36.06666666666667,351
R01283,16,108,1486.08,13.76,1.0740740740740742,38.56,0.35703703703703704,4.8,5751,53.25,162,1.5,0.0,Bronze,Lagos,2025-04-27 03:26:56+00:00,2025-04-27 17:46:11+00:00,4.129801457159413,28.703703703703702,343
R01284,10,252,3916.44,15.541428571428572,1.0714285714285714,287.28,1.14,4.6,21966,87.16666666666667,546,2.1666666666666665,0.16666666666666666,Gold,Cairo,2025-04-27 00:55:20+00:00,2025-04-27 21:25:28+00:00,3.8291448104883914,36.61904761904762,337
R01285,30,19,307.37,16.17736842105263,1.1421052631578947,7.16,0.3768421052631579,4.2,323,17.0,57,3.0,0.0,Bronze,Cairo,2025-04-27 05:59:59+00:00,2025-04-27 05:59:59+00:00,3.88239696718951,30.210526315789473,311
R01286,21,68,1063.72,15.642941176470588,1.1176470588235294,12.56,0.1847058823529412,4.5,4641,68.25,255,3.75,0.25,Bronze,Lagos,2025-04-27 08:39:31+00:00,2025-04-27 18:11:06+00:00,3.961128562446397,26.176470588235293,335
R01287,8,112,1603.3600000000001,14.315714285714288,1.0357142857142858,42.0,0.375,4.7,4172,37.25,364,3.25,0.125,Bronze,Cairo,2025-04-26 23:35:10+00:00,2025-04-27 08:17:13+00:00,3.9402040362244906,36.57142857142857,345
R01288,7,108,1614.44,14.948518518518519,1.162962962962963,23.28,0.21555555555555556,4.6,29106,269.5,324,3.0,0.0,Bronze,Lagos,2025-04-26 23:51:40+00:00,2025-04-27 17:22:09+00:00,3.99259380185303,31.40740740740741,323
R01289,3,115,1783.75,15.51086956521739,1.117391304347826,11.25,0.09782608695652174,4.0,17043,148.2,483,4.2,0.0,Silver,Lagos,2025-04-27 00:27:19+00:00,2025-04-27 18:33:57+00:00,3.408685957868392,27.91304347826087,339
R01290,5,100,1622.15,16.221500000000002,1.1,58.4,0.584,4.4,6880,68.8,220,2.2,0.2,Bronze,Cairo,2025-04-27 13:42:12+00:00,2025-04-27 17:19:47+00:00,3.6301028804986304,36.65,360
R01291,35,60,889.26,14.821,1.07,5.819999999999999,0.09699999999999999,5.0,5320,88.66666666666667,60,1.0,0.0,Silver,Nairobi,2025-04-27 01:36:42+00:00,2025-04-27 19:23:54+00:00,4.068327890971136,28.35,328
R01292,46,105,1799.65,17.139523809523812,1.1285714285714286,55.4,0.5276190476190477,4.7,8001,76.2,336,3.2,0.0,Bronze,Cairo,2025-04-27 04:24:29+00:00,2025-04-27 17:14:24+00:00,4.053382170472735,27.714285714285715,317
R01293,4,15,242.9,16.193333333333335,1.2,13.0,0.8666666666666667,4.9,120,8.0,75,5.0,0.0,Bronze,Lagos,2025-04-27 00:36:49+00:00,2025-04-27 00:36:49+00:00,4.392460039735616,34.2,359
R01294,117,39,648.78,16.635384615384616,1.323076923076923,2.13,0.054615384615384614,4.2,3367,86.33333333333333,156,4.0,0.0,Bronze,Lagos,2025-04-27 19:10:51+00:00,2025-04-27 19:41:45+00:00,4.427282043155413,23.153846153846153,227
R01295,11,70,1007.15,14.387857142857143,1.0857142857142856,12.7,0.1814285714285714,4.9,5880,84.0,168,2.4,0.4,Bronze,Nairobi,2025-04-27 03:39:50+00:00,2025-04-27 15:06:46+00:00,3.5491022440722375,32.714285714285715,338
R01296,19,21,322.76,15.369523809523809,1.0666666666666667,7.66,0.3647619047619048,5.0,1785,85.0,105,5.0,0.0,Bronze,Lagos,2025-04-27 15:42:01+00:00,2025-04-27 15:42:01+00:00,3.9403459775737284,35.80952380952381,325
R01297,2,174,2581.74,14.83758620689655,1.1172413793103448,120.17999999999999,0.6906896551724138,5.0,12905,74.16666666666667,493,2.8333333333333335,0.3333333333333333,Silver,Lagos,2025-04-27 07:53:01+00:00,2025-04-27 15:43:52+00:00,4.514742886005539,35.275862068965516,347
R01298,103,84,1211.22,14.419285714285715,1.0071428571428571,25.14,0.29928571428571427,3.8,8372,99.66666666666667,266,3.1666666666666665,0.0,Bronze,Nairobi,2025-04-27 06:20:49+00:00,2025-04-27 18:53:12+00:00,4.017770240068332,26.357142857142858,254
R01299,3,72,1231.72,17.107222222222223,1.1888888888888889,3.76,0.05222222222222222,4.3,13932,193.5,234,3.25,0.0,Silver,Lagos,2025-04-27 01:25:59+00:00,2025-04-27 15:07:48+00:00,4.051799565081683,38.44444444444444,294
R01300,11,68,1043.56,15.346470588235293,1.1647058823529413,46.64,0.6858823529411765,4.5,7905,116.25,153,2.25,0.25,Gold,Cairo,2025-04-27 00:12:14+00:00,2025-04-27 11:32:11+00:00,3.088508250971977,34.76470588235294,352
R01301,44,114,1970.4,17.28421052631579,1.1210526315789473,24.54,0.21526315789473682,4.8,1406,12.333333333333334,399,3.5,0.0,Bronze,Nairobi,2025-04-27 08:12:51+00:00,2025-04-27 15:33:27+00:00,3.8860080353096866,31.894736842105264,320
R01302,16,120,1950.3600000000001,16.253,1.18,38.64,0.322,4.3,8960,74.66666666666667,360,3.0,0.0,Bronze,Nairobi,2025-04-26 23:58:33+00:00,2025-04-27 13:01:02+00:00,4.626037960220462,40.0,313
R01303,2,96,1699.36,17.701666666666664,1.2750000000000001,15.6,0.1625,3.7999999999999994,5112,53.25,168,1.75,0.0,Bronze,Cairo,2025-04-26 22:18:01+00:00,2025-04-27 19:04:44+00:00,3.8934057135564486,31.0,363
R01304,10,105,1551.8500000000001,14.77952380952381,1.1714285714285715,51.9,0.4942857142857143,4.8,2961,28.2,294,2.8,0.0,Bronze,Lagos,2025-04-27 09:00:37+00:00,2025-04-27 17:50:43+00:00,4.648373542856345,29.61904761904762,325
R01305,40,70,1165.85,16.654999999999998,1.1,41.650000000000006,0.5950000000000001,5.0,3374,48.2,280,4.0,0.2,Bronze,Lagos,2025-04-27 08:18:37+00:00,2025-04-27 21:04:33+00:00,3.63452382403635,32.42857142857143,306
R01306,31,120,1736.5,14.470833333333333,1.1125,83.0,0.6916666666666667,4.5,4056,33.8,240,2.0,0.6,Gold,Nairobi,2025-04-27 01:37:15+00:00,2025-04-27 15:30:38+00:00,4.472057303319358,35.0,296
R01307,6,42,558.34,13.293809523809525,1.1285714285714286,20.3,0.48333333333333334,4.8,10899,259.5,84,2.0,0.0,Bronze,Nairobi,2025-04-27 04:57:44+00:00,2025-04-27 16:22:23+00:00,4.481951537627349,33.95238095238095,329
R01308,10,87,1361.37,15.647931034482758,1.1448275862068964,55.949999999999996,0.643103448275862,3.9,1740,20.0,290,3.3333333333333335,0.0,Platinum,Nairobi,2025-04-27 04:26:25+00:00,2025-04-27 16:12:29+00:00,4.374423542500279,29.96551724137931,348
R01309,14,132,1780.26,13.486818181818181,1.1181818181818182,39.480000000000004,0.29909090909090913,5.0,2112,16.0,440,3.3333333333333335,0.0,Bronze,Lagos,2025-04-27 00:51:02+00:00,2025-04-27 09:20:51+00:00,3.4277426330401632,33.72727272727273,322
R01310,24,130,2022.25,15.555769230769231,1.1884615384615385,30.0,0.23076923076923078,4.2,10166,78.2,442,3.4,0.2,Silver,Lagos,2025-04-27 01:38:54+00:00,2025-04-27 19:46:53+00:00,4.268956620017977,31.73076923076923,337
R01311,1,105,1766.3,16.82190476190476,1.1761904761904762,28.95,0.2757142857142857,4.1,3423,32.6,357,3.4,0.0,Bronze,Lagos,2025-04-27 15:07:55+00:00,2025-04-27 19:39:44+00:00,4.113607325259057,33.42857142857143,353
R01312,24,64,1048.92,16.389375,1.06875,49.76,0.7775,4.1,6848,107.0,112,1.75,0.0,Bronze,Cairo,2025-04-27 14:06:54+00:00,2025-04-27 19:12:31+00:00,4.568413430103677,33.6875,329
R01313,18,120,1760.84,14.673666666666666,1.15,164.88,1.3739999999999999,4.6,8910,74.25,300,2.5,0.25,Platinum,Lagos,2025-04-27 09:05:06+00:00,2025-04-27 22:41:33+00:00,4.180509316516877,24.366666666666667,337
R01314,15,105,1510.5,14.385714285714286,1.1142857142857143,51.15,0.48714285714285716,4.6,4137,39.4,252,2.4,0.0,Silver,Nairobi,2025-04-27 05:07:20+00:00,2025-04-27 14:37:51+00:00,4.3383154600688645,34.285714285714285,343
R01315,33,216,3764.64,17.42888888888889,1.2333333333333332,99.44,0.4603703703703704,4.6,13500,62.5,621,2.875,0.0,Bronze,Lagos,2025-04-27 06:48:46+00:00,2025-04-27 18:30:39+00:00,4.520209721705381,31.22222222222222,331
R01316,25,96,1281.3,13.346874999999999,1.03125,9.780000000000001,0.10187500000000001,4.7,3520,36.666666666666664,288,3.0,0.0,Silver,Cairo,2025-04-27 03:50:23+00:00,2025-04-27 15:26:45+00:00,3.9963367051899996,29.125,334
R01317,17,138,2021.94,14.651739130434782,1.0913043478260869,73.2,0.5304347826086957,3.7,9200,66.66666666666667,299,2.1666666666666665,0.16666666666666666,Bronze,Lagos,2025-04-27 00:33:29+00:00,2025-04-27 20:21:29+00:00,4.725637878560885,34.08695652173913,346
R01318,40,160,2255.76,14.098500000000001,1.025,2.4,0.015,4.0,18460,115.375,500,3.125,0.25,Silver,Nairobi,2025-04-26 22:10:52+00:00,2025-04-27 17:01:29+00:00,3.941729071035476,30.5,312
R01319,8,108,1591.8,14.738888888888889,1.1111111111111112,46.02,0.42611111111111116,4.5,4284,39.666666666666664,288,2.6666666666666665,0.0,Bronze,Cairo,2025-04-27 03:58:26+00:00,2025-04-27 20:35:36+00:00,4.0997917266180925,27.944444444444443,328
R01320,7,176,3039.7599999999998,17.271363636363635,1.3227272727272728,88.96,0.5054545454545454,3.8,16170,91.875,396,2.25,0.125,Silver,Lagos,2025-04-27 06:03:20+00:00,2025-04-27 20:01:52+00:00,4.605947639473368,29.40909090909091,356
R01321,2,90,1377.75,15.308333333333334,1.1333333333333333,88.7,0.9855555555555556,4.6,9846,109.4,216,2.4,0.2,Silver,Nairobi,2025-04-27 00:07:25+00:00,2025-04-27 19:01:50+00:00,4.42650573150785,34.166666666666664,356
R01322,5,80,1354.76,16.9345,1.075,31.96,0.3995,5.0,2460,30.75,340,4.25,0.0,Bronze,Lagos,2025-04-27 00:04:40+00:00,2025-04-27 18:03:28+00:00,4.235085609458469,35.4,359
R01323,10,190,2942.5,15.486842105263158,1.168421052631579,77.9,0.41000000000000003,4.2,8778,46.2,456,2.4,0.1,Silver,Lagos,2025-04-27 03:01:54+00:00,2025-04-27 18:39:05+00:00,4.033737569340489,38.1578947368421,339
R01324,11,200,3030.96,15.1548,1.08,106.64,0.5332,4.2,9450,47.25,425,2.125,0.25,Bronze,Nairobi,2025-04-26 21:48:34+00:00,2025-04-27 16:17:06+00:00,3.781739291145293,28.92,302
R01325,1,168,2617.98,15.583214285714286,1.1428571428571428,34.68,0.20642857142857143,4.3,12040,71.66666666666667,420,2.5,0.16666666666666666,Bronze,Cairo,2025-04-27 01:28:40+00:00,2025-04-27 17:06:52+00:00,3.2600226594113813,35.92857142857143,349
R01326,19,225,3835.08,17.0448,1.172,104.31,0.4636,3.9,17400,77.33333333333333,575,2.5555555555555554,0.2222222222222222,Bronze,Cairo,2025-04-27 03:41:29+00:00,2025-04-27 17:49:58+00:00,3.930807401364438,33.16,317
R01327,101,68,880.0799999999999,12.94235294117647,1.1117647058823528,53.16,0.7817647058823529,4.5,12138,178.5,119,1.75,0.5,Gold,Cairo,2025-04-26 22:49:52+00:00,2025-04-27 15:03:29+00:00,3.626633339453668,33.470588235294116,236
R01328,1,56,788.28,14.07642857142857,1.092857142857143,13.52,0.2414285714285714,4.9,3850,68.75,84,1.5,0.0,Bronze,Cairo,2025-04-27 03:56:52+00:00,2025-04-27 15:11:01+00:00,3.735942782299493,34.285714285714285,340
R01329,18,102,1362.84,13.361176470588234,1.1176470588235294,25.32,0.24823529411764705,4.7,22865,224.16666666666666,374,3.6666666666666665,0.0,Bronze,Nairobi,2025-04-27 02:39:18+00:00,2025-04-27 16:25:47+00:00,5.460032153362766,32.64705882352941,321
R01330,3,144,2373.6,16.483333333333334,1.1,89.34,0.6204166666666667,4.9,32184,223.5,384,2.6666666666666665,0.16666666666666666,Bronze,Cairo,2025-04-26 21:57:33+00:00,2025-04-27 20:13:57+00:00,3.8544517606449924,33.583333333333336,354
R01331,32,147,2380.56,16.194285714285712,1.119047619047619,72.10000000000001,0.4904761904761905,4.2,8106,55.142857142857146,231,1.5714285714285714,0.14285714285714285,Bronze,Cairo,2025-04-27 04:44:15+00:00,2025-04-27 15:38:10+00:00,3.86126995099149,34.333333333333336,328
R01332,7,156,2400.36,15.386923076923077,1.1500000000000001,38.88,0.24923076923076926,4.6,12090,77.5,598,3.8333333333333335,0.0,Bronze,Cairo,2025-04-26 22:02:38+00:00,2025-04-27 18:19:50+00:00,3.704182738344282,36.88461538461539,356
R01333,6,56,851.84,15.211428571428572,1.1500000000000001,8.0,0.14285714285714285,5.0,2086,37.25,112,2.0,0.0,Bronze,Cairo,2025-04-26 22:49:30+00:00,2025-04-27 17:37:29+00:00,4.037218872126752,32.92857142857143,355
R01334,24,76,1197.28,15.753684210526316,1.131578947368421,27.76,0.36526315789473685,4.4,4104,54.0,304,4.0,0.0,Bronze,Lagos,2025-04-27 01:04:16+00:00,2025-04-27 18:05:50+00:00,4.187232010389572,32.8421052631579,281
R01335,2,126,2001.84,15.887619047619047,1.2523809523809524,57.300000000000004,0.4547619047619048,5.0,29778,236.33333333333334,378,3.0,0.6666666666666666,Gold,Lagos,2025-04-27 01:49:01+00:00,2025-04-27 20:24:26+00:00,4.1582516733521695,28.666666666666668,359
R01336,13,90,1220.16,13.557333333333334,1.0733333333333333,51.239999999999995,0.5693333333333332,5.0,4935,54.833333333333336,285,3.1666666666666665,0.0,Bronze,Lagos,2025-04-27 01:16:10+00:00,2025-04-27 23:34:06+00:00,4.029700251429546,32.6,325
R01337,8,84,1168.3700000000001,13.909166666666668,1.2,23.380000000000003,0.2783333333333334,4.5,4224,50.285714285714285,216,2.5714285714285716,0.0,Bronze,Lagos,2025-04-27 01:18:14+00:00,2025-04-27 21:57:26+00:00,4.299402203650287,16.583333333333332,345
R01338,19,64,897.2,14.01875,1.09375,7.48,0.116875,4.3,3152,49.25,144,2.25,0.25,Silver,Cairo,2025-04-27 04:29:36+00:00,2025-04-27 12:58:29+00:00,3.9691306498943817,25.25,272
R01339,3,124,1955.08,15.766774193548386,1.1838709677419357,17.44,0.1406451612903226,4.9,2852,23.0,403,3.25,0.0,Bronze,Cairo,2025-04-27 01:24:47+00:00,2025-04-27 17:27:51+00:00,3.7940728210536263,32.41935483870968,355
R01340,3,45,731.85,16.263333333333335,1.2666666666666666,6.9,0.15333333333333335,4.4,3090,68.66666666666667,195,4.333333333333333,0.3333333333333333,Bronze,Lagos,2025-04-27 09:35:25+00:00,2025-04-27 19:14:47+00:00,3.907350425124692,36.46666666666667,340
R01341,1,120,1736.2,14.468333333333334,1.125,85.3,0.7108333333333333,4.5,13368,111.4,528,4.4,0.0,Bronze,Lagos,2025-04-27 06:38:28+00:00,2025-04-27 22:57:23+00:00,4.126075741647386,34.0,358
R01342,21,242,3844.83,15.887727272727272,1.1818181818181819,74.91,0.3095454545454545,5.0,21472,88.72727272727273,704,2.909090909090909,0.18181818181818182,Bronze,Cairo,2025-04-27 00:04:24+00:00,2025-04-27 17:26:11+00:00,4.433877021473886,29.181818181818183,336
